Time	NRB
2023-01-19 11:00:00	15.807496890441696
2023-01-19 12:00:00	18.02470629280886
2023-01-19 13:00:00	18.535121807859635
2023-01-19 14:00:00	18.15824799570224
2023-01-19 15:00:00	17.885658222440245
2023-01-19 16:00:00	18.393919192003366
2023-01-19 17:00:00	18.624898403172878
2023-01-19 18:00:00	19.454179925866995
2023-01-19 19:00:00	19.806531639451503
2023-01-19 20:00:00	19.78304013093275
2023-01-19 21:00:00	19.54080398531562
2023-01-19 22:00:00	18.498091674087934
2023-01-19 23:00:00	18.2283463403716
2023-01-19 23:00:00	17.602414519526818
2023-01-20 00:00:00	18.030089049653697
2023-01-20 01:00:00	17.714249920764175
2023-01-20 02:00:00	21.688516557417213
2023-01-20 03:00:00	19.93785525893642
2023-01-20 04:00:00	20.51748922296756
2023-01-20 05:00:00	21.38194041861469
2023-01-20 06:00:00	20.68572028568762
2023-01-20 07:00:00	21.236219717851334
2023-01-20 08:00:00	20.976528444171237
2023-01-20 09:00:00	20.724445190119937
2023-01-20 10:00:00	20.561554726423438
2023-01-20 11:00:00	20.35647276110085
2023-01-20 12:00:00	20.330626030550974
2023-01-20 13:00:00	21.037915098734256
2023-01-20 14:00:00	26.036456999429447
2023-01-20 15:00:00	26.022171253397897
2023-01-20 16:00:00	20.857206507635937
2023-01-20 17:00:00	22.580305431806174
2023-01-20 18:00:00	25.981367891640662
2023-01-20 19:00:00	25.793849315365296
2023-01-20 20:00:00	18.534819864589416
2023-01-20 21:00:00	18.780170082624657
2023-01-20 22:00:00	17.99440363287476
2023-01-20 23:00:00	19.521032829029878
2023-01-21 00:00:00	19.655172413793103
2023-01-21 00:00:00	20.922414672993913
2023-01-21 01:00:00	20.258783849849557
2023-01-21 02:00:00	20.027340711819058
2023-01-21 03:00:00	20.04087898498229
2023-01-21 04:00:00	19.797356178416983
2023-01-21 05:00:00	19.592157368189476
2023-01-21 06:00:00	19.4102616239099
2023-01-21 07:00:00	21.801746546822823
2023-01-21 08:00:00	25.865717172205386
2023-01-21 09:00:00	25.65218545886664
2023-01-21 10:00:00	24.918824062088543
2023-01-21 11:00:00	21.870258148709258
2023-01-21 12:00:00	19.508989545876894
2023-01-21 13:00:00	20.609314344904483
2023-01-21 14:00:00	20.85382398300452
2023-01-21 15:00:00	20.90073519097271
2023-01-21 16:00:00	20.933725590740266
2023-01-21 17:00:00	20.74771584348514
2023-01-21 18:00:00	20.942653604135756
2023-01-21 19:00:00	20.568615528375428
2023-01-21 20:00:00	20.11217533477629
2023-01-21 21:00:00	19.897881564970824
2023-01-21 22:00:00	19.348925949218003
2023-01-21 23:00:00	18.93172248774588
2023-01-22 00:00:00	19.701181532138957
2023-01-22 00:00:00	19.27389902125883
2023-01-22 01:00:00	19.465652226449055
2023-01-22 02:00:00	19.933931682525856
2023-01-22 03:00:00	19.635793184195066
2023-01-22 04:00:00	18.410789955041853
2023-01-22 05:00:00	20.294548413118164
2023-01-22 06:00:00	20.76416021484349
2023-01-22 07:00:00	20.694839774367733
2023-01-22 08:00:00	21.257174341121168
2023-01-22 09:00:00	19.953691039150936
2023-01-22 10:00:00	19.6652383392847
2023-01-22 11:00:00	19.74005032199857
2023-01-22 12:00:00	20.10266732147857
2023-01-22 13:00:00	19.641249550349094
2023-01-22 14:00:00	19.57732187856943
2023-01-22 15:00:00	20.267141034928734
2023-01-22 16:00:00	19.892503811094173
2023-01-22 17:00:00	20.011694114692823
2023-01-22 18:00:00	19.347726787880944
2023-01-22 19:00:00	19.671942569144136
2023-01-22 20:00:00	19.04103927344747
2023-01-22 21:00:00	19.63634457078651
2023-01-22 22:00:00	21.02348183355801
2023-01-22 23:00:00	20.492830031866525
2023-01-23 00:00:00	22.68228772990678
2023-01-23 00:00:00	21.022571656639624
2023-01-23 01:00:00	20.867157016202977
2023-01-23 02:00:00	20.965762939452787
2023-01-23 03:00:00	20.915253987760053
2023-01-23 04:00:00	20.361232183070246
2023-01-23 05:00:00	19.934221125683887
2023-01-23 06:00:00	18.803275264130843
2023-01-23 07:00:00	19.49297933480833
2023-01-23 08:00:00	19.44913646193141
2023-01-23 09:00:00	22.501369853881325
2023-01-23 10:00:00	26.10016799897334
2023-01-23 11:00:00	26.315517794057925
2023-01-23 12:00:00	26.273603050203583
2023-01-23 13:00:00	26.237634658899307
2023-01-23 14:00:00	26.192894098980506
2023-01-23 15:00:00	26.235481894277314
2023-01-23 16:00:00	26.203389312620867
2023-01-23 17:00:00	26.024902070042906
2023-01-23 18:00:00	26.393199263782275
2023-01-23 19:00:00	26.374404100863828
2023-01-23 20:00:00	26.30197398793674
2023-01-23 21:00:00	26.283721599479115
2023-01-23 22:00:00	26.30089835537162
2023-01-23 23:00:00	26.239553813837805
2023-01-24 00:00:00	26.205952817767802
2023-01-24 00:00:00	26.179542558008038
2023-01-24 01:00:00	26.135505560799352
2023-01-24 02:00:00	26.269288076572867
2023-01-24 03:00:00	26.29730734978842
2023-01-24 04:00:00	26.307104789915172
2023-01-24 05:00:00	26.266603370757178
2023-01-24 06:00:00	21.196089351800282
2023-01-24 07:00:00	18.877341066634443
2023-01-24 08:00:00	19.34029774875938
2023-01-24 09:00:00	20.177071157461523
2023-01-24 10:00:00	20.949039685090376
2023-01-24 11:00:00	21.339097565372608
2023-01-24 12:00:00	20.902224906160164
2023-01-24 13:00:00	20.331662970386798
2023-01-24 14:00:00	20.08465656819303
2023-01-24 15:00:00	19.164705980391748
2023-01-24 16:00:00	17.82556040059844
2023-01-24 17:00:00	18.01453827679559
2023-01-24 18:00:00	18.137152484086872
2023-01-24 19:00:00	19.226146002169436
2023-01-24 20:00:00	19.309581210078292
2023-01-24 21:00:00	18.850627289052962
2023-01-24 22:00:00	19.21819020198527
2023-01-24 23:00:00	19.16636150837773
2023-01-24 23:00:00	18.3528241179862
2023-01-25 00:00:00	18.414795886904884
2023-01-25 01:00:00	18.335443324541703
2023-01-25 02:00:00	18.75949350211041
2023-01-25 03:00:00	18.932108616214098
2023-01-25 04:00:00	22.729877739500193
2023-01-25 05:00:00	26.142017187672742
2023-01-25 06:00:00	26.097864957491925
2023-01-25 07:00:00	26.07088623347302
2023-01-25 08:00:00	25.794530643015694
2023-01-25 09:00:00	25.75663787610187
2023-01-25 10:00:00	25.949046422494085
2023-01-25 11:00:00	26.06394405367523
2023-01-25 12:00:00	25.916941317842312
2023-01-25 13:00:00	25.930348481203726
2023-01-25 14:00:00	25.667152774942146
2023-01-25 15:00:00	25.7167678419743
2023-01-25 16:00:00	25.501485408001788
2023-01-25 17:00:00	25.181037555058708
2023-01-25 18:00:00	25.51326339485242
2023-01-25 19:00:00	25.587660575407593
2023-01-25 20:00:00	25.692932902335848
2023-01-25 21:00:00	25.517996001135547
2023-01-25 22:00:00	24.99833500924995
2023-01-25 23:00:00	25.66514088621745
2023-01-25 23:00:00	25.427680126682503
2023-01-26 00:00:00	25.53017079622591
2023-01-26 01:00:00	25.500814300805466
2023-01-26 02:00:00	25.440043821966594
2023-01-26 03:00:00	25.3563126437318
2023-01-26 04:00:00	25.463038003656646
2023-01-26 05:00:00	25.349943791994548
2023-01-26 06:00:00	25.167876798496454
2023-01-26 07:00:00	25.05439553113594
2023-01-26 08:00:00	25.00098082761184
2023-01-26 09:00:00	25.082735350710454
2023-01-26 10:00:00	24.926022077655123
2023-01-26 11:00:00	24.658138383081653
2023-01-26 12:00:00	24.615156304687197
2023-01-26 13:00:00	24.639796445575303
2023-01-26 14:00:00	24.487515489492978
2023-01-26 15:00:00	24.792523652646373
2023-01-26 16:00:00	25.091626965509366
2023-01-26 17:00:00	24.9881125660413
2023-01-26 18:00:00	24.941534229939215
2023-01-26 19:00:00	24.973422377258355
2023-01-26 20:00:00	24.83124371531269
2023-01-26 21:00:00	24.66180965661302
2023-01-26 22:00:00	24.848919492414073
2023-01-26 23:00:00	24.830093166149076
2023-01-27 00:00:00	24.050043354391182
2023-01-27 00:00:00	24.698134851985653
2023-01-27 01:00:00	24.717740179221227
2023-01-27 02:00:00	25.02556179533397
2023-01-27 03:00:00	24.933768145732525
2023-01-27 04:00:00	24.858944711711406
2023-01-27 05:00:00	24.928573452369708
2023-01-27 06:00:00	24.87793237872779
2023-01-27 07:00:00	25.172210384328313
2023-01-27 08:00:00	25.721208570727782
2023-01-27 09:00:00	25.62448090595002
2023-01-27 10:00:00	25.81192470821698
2023-01-27 11:00:00	25.963264113385975
2023-01-27 12:00:00	25.84786981857333
2023-01-27 13:00:00	26.102273570070842
2023-01-27 14:00:00	22.90484022445437
2023-01-27 15:00:00	18.872378865088063
2023-01-27 16:00:00	18.563851140578898
2023-01-27 17:00:00	18.84100094027386
2023-01-27 18:00:00	19.86373310563064
2023-01-27 19:00:00	19.76047877578288
2023-01-27 20:00:00	20.867642569465644
2023-01-27 21:00:00	21.74941236404929
2023-01-27 22:00:00	19.246150085485755
2023-01-27 23:00:00	19.269694431828757
2023-01-28 00:00:00	20.011281624236656
2023-01-28 00:00:00	18.513906015333085
2023-01-28 01:00:00	17.914473388159045
2023-01-28 02:00:00	18.295551350633637
2023-01-28 03:00:00	18.188640602886377
2023-01-28 04:00:00	19.61576132321671
2023-01-28 05:00:00	20.700398637006437
2023-01-28 06:00:00	20.25922218123475
2023-01-28 07:00:00	21.07491492401286
2023-01-28 08:00:00	20.12402389322714
2023-01-28 09:00:00	20.89346828084423
2023-01-28 10:00:00	20.290771207683523
2023-01-28 11:00:00	20.096973457895743
2023-01-28 12:00:00	20.005241921147018
2023-01-28 13:00:00	19.77725676143016
2023-01-28 14:00:00	25.707058734641066
2023-01-28 15:00:00	25.976100146054662
2023-01-28 16:00:00	25.933600109554916
2023-01-28 17:00:00	26.05686215250907
2023-01-28 18:00:00	25.611060046594172
2023-01-28 19:00:00	25.50474122234287
2023-01-28 20:00:00	25.650657412649146
2023-01-28 21:00:00	25.688459872872965
2023-01-28 22:00:00	25.234223911471627
2023-01-28 23:00:00	25.165463479240817
2023-01-29 00:00:00	25.177053015259908
2023-01-29 00:00:00	25.37225567163534
2023-01-29 01:00:00	25.198712729731298
2023-01-29 02:00:00	25.16572431105263
2023-01-29 03:00:00	24.46506241631991
2023-01-29 04:00:00	24.997586680744362
2023-01-29 05:00:00	25.05613717253316
2023-01-29 06:00:00	24.687334514808253
2023-01-29 07:00:00	24.312886039522002
2023-01-29 08:00:00	24.877447347514735
2023-01-29 09:00:00	23.661388270065167
2023-01-29 10:00:00	23.67417227520188
2023-01-29 11:00:00	24.653367022025705
2023-01-29 12:00:00	20.812688610272843
2023-01-29 13:00:00	19.80934501402216
2023-01-29 14:00:00	21.088406249192712
2023-01-29 15:00:00	20.600788718716807
2023-01-29 16:00:00	19.952209101292883
2023-01-29 17:00:00	20.71869902800432
2023-01-29 18:00:00	20.20145349313628
2023-01-29 19:00:00	20.106033139852713
2023-01-29 20:00:00	19.948380229421204
2023-01-29 21:00:00	19.853243667040275
2023-01-29 22:00:00	19.71268211030173
2023-01-29 23:00:00	19.77237594843355
2023-01-30 00:00:00	26.68018018018018
2023-01-30 00:00:00	24.020732060579338
2023-01-30 01:00:00	25.113592392933263
2023-01-30 02:00:00	24.264718807117738
2023-01-30 03:00:00	25.42247947998081
2023-01-30 04:00:00	24.83812427760838
2023-01-30 05:00:00	20.933334740734484
2023-01-30 06:00:00	20.461175877780576
2023-01-30 07:00:00	19.800727774745383
2023-01-30 08:00:00	20.03493456695748
2023-01-30 09:00:00	19.870070855240645
2023-01-30 10:00:00	19.95897934898067
2023-01-30 11:00:00	19.675371630395983
2023-01-30 12:00:00	22.199339003304985
2023-01-30 13:00:00	25.6637148328538
2023-01-30 14:00:00	24.54800195554469
2023-01-30 15:00:00	24.787613679924
2023-01-30 16:00:00	23.81464352975817
2023-01-30 17:00:00	24.60041888656174
2023-01-30 18:00:00	24.444063088538396
2023-01-30 19:00:00	24.829477105827994
2023-01-30 20:00:00	24.477690679496224
2023-01-30 21:00:00	23.334415735028067
2023-01-30 22:00:00	24.199531113716034
2023-01-30 23:00:00	25.160474664029643
2023-01-31 00:00:00	24.250970418953287
2023-01-31 00:00:00	24.98853581748129
2023-01-31 01:00:00	25.245817177177578
2023-01-31 02:00:00	24.974156817418564
2023-01-31 03:00:00	25.309527361090392
2023-01-31 04:00:00	25.62103971060169
2023-01-31 05:00:00	25.633270194812752
2023-01-31 06:00:00	24.388547841400882
2023-01-31 07:00:00	20.64243186696948
2023-01-31 08:00:00	20.26096300683108
2023-01-31 09:00:00	20.333113241718927
2023-01-31 10:00:00	20.062395833796295
2023-01-31 11:00:00	20.37241084484069
2023-01-31 12:00:00	19.524108781738747
2023-01-31 13:00:00	19.55076576069822
2023-01-31 14:00:00	19.386517556176848
2023-01-31 15:00:00	18.86474389690043
2023-01-31 16:00:00	18.767750967704302
2023-01-31 17:00:00	18.44055106452364
2023-01-31 18:00:00	18.952109088434355
2023-01-31 19:00:00	19.96120461686837
2023-01-31 20:00:00	20.032434578068543
2023-01-31 21:00:00	20.240991706703525
2023-01-31 22:00:00	19.7472752898876
2023-01-31 23:00:00	20.735932635873663
2023-02-01 00:00:00	20.71657512273368
2023-02-01 00:00:00	21.39336803281514
2023-02-01 01:00:00	21.10226979483708
2023-02-01 02:00:00	21.14509098151481
2023-02-01 03:00:00	20.704817423033674
2023-02-01 04:00:00	20.893407170021696
2023-02-01 05:00:00	20.500697913370963
2023-02-01 06:00:00	20.235826174105892
2023-02-01 07:00:00	19.730771677340233
2023-02-01 08:00:00	19.688583606295083
2023-02-01 09:00:00	19.00017833259028
2023-02-01 10:00:00	18.359445268823954
2023-02-01 11:00:00	17.98831615654828
2023-02-01 12:00:00	18.535180696519514
2023-02-01 13:00:00	21.678581607091964
2023-02-01 14:00:00	26.13630472258225
2023-02-01 15:00:00	19.819846911791505
2023-02-01 16:00:00	19.467218886587972
2023-02-01 17:00:00	19.982937298056452
2023-02-01 18:00:00	20.33861766169928
2023-02-01 19:00:00	20.043155641530483
2023-02-01 20:00:00	20.531204583535185
2023-02-01 21:00:00	21.2010515505899
2023-02-01 22:00:00	20.95544659927995
2023-02-01 23:00:00	20.537788849330433
2023-02-02 00:00:00	20.420558577145975
2023-02-02 00:00:00	20.512086122241364
2023-02-02 01:00:00	19.820625519442135
2023-02-02 02:00:00	19.892936309171958
2023-02-02 03:00:00	19.566628750157985
2023-02-02 04:00:00	19.784217070146354
2023-02-02 05:00:00	19.702491600037334
2023-02-02 06:00:00	19.878620261687725
2023-02-02 07:00:00	19.459733917775342
2023-02-02 08:00:00	21.496961264349586
2023-02-02 09:00:00	20.14342269589913
2023-02-02 10:00:00	19.633712183501405
2023-02-02 11:00:00	20.381486637837167
2023-02-02 12:00:00	22.459656312829548
2023-02-02 13:00:00	20.97432123237196
2023-02-02 14:00:00	21.535022751281453
2023-02-02 15:00:00	20.841999635001724
2023-02-02 16:00:00	21.91353874162261
2023-02-02 17:00:00	21.953572176583563
2023-02-02 18:00:00	21.159462580315594
2023-02-02 19:00:00	20.67601152994555
2023-02-02 20:00:00	20.15776346549571
2023-02-02 21:00:00	19.631802923043377
2023-02-02 22:00:00	18.92894224051844
2023-02-02 23:00:00	17.539938883554033
2023-02-03 00:00:00	18.28850187077398
2023-02-03 00:00:00	16.810616109085608
2023-02-03 01:00:00	16.531085582190954
2023-02-03 02:00:00	17.135119789845202
2023-02-03 03:00:00	18.273399492335308
2023-02-03 04:00:00	19.376640097332928
2023-02-03 05:00:00	19.241026773499556
2023-02-03 06:00:00	19.597300956440193
2023-02-03 07:00:00	19.492835724295592
2023-02-03 08:00:00	19.85523203230208
2023-02-03 09:00:00	21.006966078215743
2023-02-03 10:00:00	20.652666265927706
2023-02-03 11:00:00	21.650540913962097
2023-02-03 12:00:00	21.125352220656797
2023-02-03 13:00:00	20.849275433977116
2023-02-03 14:00:00	20.93519225048104
2023-02-03 15:00:00	20.74963889049382
2023-02-03 16:00:00	20.074768556584193
2023-02-03 17:00:00	19.549457002413323
2023-02-03 18:00:00	19.309469821653522
2023-02-03 19:00:00	18.379524912958672
2023-02-03 20:00:00	17.517556598391007
2023-02-03 21:00:00	16.426732744224186
2023-02-03 22:00:00	15.725858136028435
2023-02-03 23:00:00	17.416275719004346
2023-02-04 00:00:00	17.72725056081147
2023-02-04 00:00:00	18.838397719810857
2023-02-04 01:00:00	18.776921485049368
2023-02-04 02:00:00	18.834325922065858
2023-02-04 03:00:00	19.94480857862854
2023-02-04 04:00:00	20.444616357260635
2023-02-04 05:00:00	21.27284537823016
2023-02-04 06:00:00	20.729081834891335
2023-02-04 07:00:00	20.76658853738428
2023-02-04 08:00:00	21.03933175871114
2023-02-04 09:00:00	20.99815695314772
2023-02-04 10:00:00	20.719673190341375
2023-02-04 11:00:00	20.486566726370103
2023-02-04 12:00:00	23.129159873878443
2023-02-04 13:00:00	26.05111024321518
2023-02-04 14:00:00	26.088101961599122
2023-02-04 15:00:00	26.215328961878566
2023-02-04 16:00:00	26.137658880973504
2023-02-04 17:00:00	26.120071210675935
2023-02-04 18:00:00	26.10001716656176
2023-02-04 19:00:00	26.0680359731135
2023-02-04 20:00:00	26.00612413094257
2023-02-04 21:00:00	25.807055067996806
2023-02-04 22:00:00	25.9942778127467
2023-02-04 23:00:00	25.71505471773637
2023-02-05 00:00:00	25.626399674078097
2023-02-05 00:00:00	25.637062307119596
2023-02-05 01:00:00	25.80991921716034
2023-02-05 02:00:00	25.821814422245197
2023-02-05 03:00:00	25.580858000550553
2023-02-05 04:00:00	25.540474069456817
2023-02-05 05:00:00	25.763087558909362
2023-02-05 06:00:00	25.718412198151068
2023-02-05 07:00:00	25.751031243697955
2023-02-05 08:00:00	25.750111179907005
2023-02-05 09:00:00	25.640832472690445
2023-02-05 10:00:00	25.203357702635625
2023-02-05 11:00:00	25.48559244515518
2023-02-05 12:00:00	25.43254164350708
2023-02-05 13:00:00	25.24598912061902
2023-02-05 14:00:00	23.788779170332155
